geonameid	name	lat	lng	fclass	fcode	admin2	population
11035220	Pataannasamudram	16.05352	79.52141	P	PPL	549	0
11035221	Annasamudram	16.04053	79.50846	P	PPL	549	0
11035222	Nadipalem	16.03875	79.55608	P	PPL	549	0
11035223	Nilagangavaram	16.04036	79.5631	P	PPL	751	0
11035224	Kanduria Vagu	16.01254	79.56226	H	STMI		0
11035225	Tangirala	16.00467	79.58499	P	PPL	751	0
11035226	Nagireddipalle	16.00526	79.61375	P	PPL	751	0
11035227	Kottapalem	16.01263	79.60871	P	PPL	751	0
11035228	Andugulapadu Reserved Forest	16.03229	79.59027	L	RESF		0
11035229	Lingala Konda	16.04761	79.59824	T	HLL	751	0
11035230	Narasarayanipalem	16.05579	79.61455	P	PPL	751	0
11035231	Nadigadda	16.04669	79.64268	P	PPL	751	0
11035232	Dondapadu	16.06587	79.65563	P	PPL	751	0
11035233	Koppukonda	16.06785	79.58404	P	PPL	751	0
11035234	Virisetti Konda	16.08069	79.60829	T	HLL	751	0
11035235	Koppukonda Extension Reserved Forest	16.08998	79.61424	L	RESF		0
11035236	Koppu Konda	16.09513	79.61472	T	MT	751	0
11035237	Perurupadu	16.0952	79.65342	P	PPL	751	0
11035238	Vellaturu	16.12086	79.65076	P	PPL	751	0
11035239	Moddala Konda	16.1234	79.6292	T	HLL	751	0
11035240	Kanamalacheruvu	16.119	79.60307	P	PPL	751	0
11035241	Echara Konda	16.10426	79.59059	T	HLL	751	0
11035242	Bainedi Konda	16.1161	79.58783	T	HLL	751	0
11035243	Koppukonda Reserved Forest	16.09954	79.57962	L	RESF		0
11035244	Achchu Konda	16.14336	79.5777	T	HLL	751	0
11035245	Edluru Konda	16.15397	79.64104	T	MT	751	0
11035246	Malapadu	16.20361	79.65432	P	PPL	751	0
11035247	Mannepalle Konda	16.21545	79.60766	T	MT	751	0
11035248	Erra Vagu	16.20494	79.56064	H	STMI		0
11035249	Sudimottu Konda	16.24111	79.69848	T	MT	751	0
11035250	Lingala Konda	16.2458	79.73059	T	MT	751	0
11035251	Dhu Konda	16.23184	79.71898	T	MT	751	0
11035252	Pedda Konda	16.22399	79.68076	T	MT	751	0
11035253	Bandala Mottu	16.22226	79.66245	T	MT	751	0
11035254	Kalivela Konda	16.18272	79.71083	T	HLL	751	0
11035255	Bollapalle	16.18685	79.68709	P	PPL	751	0
11035256	Chappidi Vagu	16.16254	79.66008	H	STM		0
11035257	Chidara Konda	16.19253	79.6744	T	HLL	751	0
11035258	Nayanipalem One Reserved Forest	16.16356	79.65805	L	RESF		0
11035259	Sanginenipalem	16.15483	79.66458	P	PPL	751	0
11035260	Mugachintalapalem	16.15889	79.69487	P	PPL	751	0
11035261	Gangulapalem	16.16855	79.69418	P	PPL	751	0
11035262	Vinukonda Reserved Forest	16.13371	79.72589	L	RESF		0
11035263	Vaddemgunta	16.13067	79.69748	P	PPL	751	0
11035264	Sarikondapalem	16.11833	79.68839	P	PPL	751	0
11035265	Naddi Konda	16.1433	79.63576	T	HLL	751	0
11035266	Yerrakonda	16.09696	79.70513	S	TRIG	751	0
11035267	Naragayapalem	16.09107	79.74174	P	PPL	751	0
11035268	Zalalapalem	16.08894	79.72576	P	PPL	751	0
11035269	Venkupalem	16.07812	79.71086	P	PPL	751	0
11035270	Upparapalem	16.05445	79.69555	P	PPL	751	0
11035271	Panakalpalem	16.05649	79.67019	P	PPL	751	0
11035272	Bharatapuram	16.04766	79.65717	P	PPL	751	0
11035273	Timmayapalem	16.03846	79.70195	P	PPL	751	0
11035274	Kummarapalem	16.03529	79.70699	P	PPL	751	0
11035275	Chatragaddapadu	16.02072	79.74673	P	PPL	751	0
11035276	Patauppalapadu	16.00667	79.74373	P	PPL	751	0
11035277	Tellabadu	16.00849	79.72535	P	PPL	751	0
11035278	Chikatigalapadu	16.00982	79.69429	P	PPL	751	0
11035279	Sivapuram	16.01146	79.65225	P	PPL	751	0
11035280	Peddavaram	16.00348	79.6437	P	PPL	751	0
11035281	Nayudupalem	16.14916	79.66733	P	PPL	751	0
11035282	Agnigundala	16.18166	79.74085	P	PPL	751	0
11035283	Sari Konda	16.23496	79.63775	T	MT	751	0
11035284	Gutta Thoka	16.20027	79.7412	T	HLL	751	0
11035285	Nayanipalem	16.13053	79.65112	L	LCTY	751	0
11035286	Pulleru Vagu	16.50555	79.91973	H	STM		0
11035287	Erra Vagu	16.50538	79.91934	H	STM		0
11035290	Kachirallapadu Kunta	16.68854	79.7582	T	HLL	751	0
11035291	Singaraya Bodu	16.54054	79.94926	T	HLL	751	0
11035292	Yerra Kunta	16.74363	79.97038	H	LKI		0
11035293	Ura Cheruvu	16.73399	79.96301	H	LKI		0
11035294	Devudu Konda	16.63934	79.98448	T	MT	751	0
11035295	Sakala Konda	16.60568	79.98396	T	MT	751	0
11035296	Sarangapalle	16.68742	79.75788	H	PNDI		0
11035297	Posani Kunta	16.69274	79.89879	H	PNDI		0
11035298	Pedda Dona	16.71696	79.89685	H	PNDI		0
11035299	Garga Kunta	16.74307	79.92806	H	PNDI		0
11035300	Deval Iranna Kunta	16.74498	79.94855	H	PNDI		0
11035301	Manampalli Kunta	16.72478	79.91299	H	PNDI		0
11035302	Govindraj Kunta	16.70867	79.92971	H	PNDI		0
11035303	Pedda Bodu	16.68437	79.92592	H	PNDI		0
11035304	Sandra Kunta	16.668	79.92855	H	PNDI		0
11035369	Matpalli	16.69948	79.81406	P	PPL	548	0
11035370	Katrapadu	16.71506	79.7564	P	PPL	751	0
11035371	Kotturu	16.69465	79.77605	P	PPL	751	0
11035372	Sarangapalle	16.66612	79.78191	P	PPL	751	0
11035373	Madinapadu	16.6403	79.75391	P	PPL	751	0
11035374	Mutyalammapadu	16.61434	79.79869	P	PPL	751	0
11035375	Ramachandrapuram	16.58312	79.83085	P	PPL	751	0
11035376	Subbareddipalem	16.53961	79.79426	P	PPL	751	0
11035377	Pedda Garalapadu	16.52701	79.75261	P	PPL	751	0
11035378	Tummalacheruvu	16.52463	79.79883	P	PPL	751	0
11035379	Brahmanapalle	16.51539	79.83224	P	PPL	751	0
11035380	Karalapadu	16.50503	79.80163	P	PPL	751	0
11035381	Chennayapalem	16.50621	79.82697	P	PPL	751	0
11035382	Kamepalle	16.51908	79.835	P	PPL	751	0
11035383	Ganesunipad	16.51207	79.90825	P	PPL	751	0
11035384	Kattavuru	16.51892	79.90841	P	PPL	751	0
11035385	Mallavolu	16.53993	79.89976	P	PPL	751	0
11035386	Gangireddipad	16.56221	79.85966	P	PPL	751	0
11035387	Matsavaram	16.57004	79.86647	P	PPL	751	0
11035388	Pinneli	16.56886	79.83343	P	PPL	751	0
11035389	Kottapalem	16.57898	79.87568	P	PPL	751	0
11035390	Ramannapad	16.5899	79.90687	P	PPL	751	0
11035391	Marjampad	16.59402	79.90783	P	PPL	751	0
11035392	Turkapalem	16.59174	79.86751	P	PPL	751	0
11035393	Vemavaram	16.63035	79.86313	P	PPL	751	0
11035394	Govindapuram	16.62794	79.90965	P	PPL	751	0
11035395	Chennayapalem	16.65242	79.85597	P	PPL	751	0
11035396	Tadutla	16.66811	79.8854	P	PPL	751	0
11035397	Kistapur	16.66775	79.89406	P	PPL	548	0
11035398	Regulagadda	16.70179	79.85643	P	PPL	751	0
11035404	Chityala	16.67741	79.99527	P	PPL	751	0
11035407	Chintriyal	16.63677	79.91807	P	PPL	548	0
11035409	Ketavaram	16.64565	79.9695	P	PPL	751	0
11035410	Bodanam	16.63116	79.95248	P	PPL	751	0
11035411	Kamepalle	16.62785	79.9236	P	PPL	751	0
11035412	Gopalapuram	16.60595	79.95388	P	PPL	751	0
11035413	Gudibanda	16.58809	79.98204	P	PPL	751	0
11035414	Mannesultanpalem	16.5775	79.96975	P	PPL	751	0
11035415	Emmajipeta	16.58315	79.95103	P	PPL	751	0
11035416	Ellamrazpalem	16.58137	79.94534	P	PPL	751	0
11035417	Srirukminipuram	16.56829	79.93213	P	PPL	751	0
11035418	Engalayapalem	16.51942	79.92955	P	PPL	751	0
11035419	Konanki	16.50465	79.92552	P	PPL	751	0
11035420	Matsayapalem	16.5035	79.98963	P	PPL	751	0
11035422	Vajralgani State Forest	16.74365	79.77336	L	RESF		0
11035423	Sultanpur State Forest	16.72571	79.83876	L	RESF		0
11035424	Madinapadu Reserved Forest	16.67999	79.76477	L	RESF		0
11035425	Tangeda Extension Three Reserved Forest	16.68189	79.79032	L	RESF		0
11035426	Tangeda Reserved Forest	16.68084	79.82132	L	RESF		0
11035427	Tangeda Extension One Reserved Forest	16.67697	79.8313	L	RESF		0
11035428	Tangeda Extension Two Reserved Forest	16.67021	79.80881	L	RESF		0
11035429	Vemayaram Extension One Reserved Forest	16.58738	79.841	L	RESF		0
11035430	Vemavaram Reserved Forest	16.60886	79.84149	L	RESF		0
11035431	Govindapuram Reserved Forest	16.62684	79.88697	L	RESF		0
11035432	Uranam State Forest	16.66021	79.9106	L	RESF		0
11035433	Regulagadda Reserved Forest	16.67276	79.86505	L	RESF		0
11035434	Pittalsari Kota State Forest	16.70551	79.89118	L	RESF		0
11035435	Damar Dona State Forest	16.72384	79.8584	L	RESF		0
11035436	Mattampatli State Forest	16.75261	79.90868	L	RESF		0
11035437	Yepal Madhawaram State Forest	16.75392	79.93022	L	RESF		0
11035438	Chintalpalem State Forest	16.72097	79.94883	L	RESF		0
11035439	Kamepalle Reserved Forest	16.61099	79.937	L	RESF		0
11035440	Venkatayapalem Extension Six Reserved Forest	16.6022	79.96705	L	RESF		0
11035441	Venkatayapalem Reserved Forest	16.61669	79.98208	L	RESF		0
11035442	Venkatayapalem Extension Three Reserved Forest	16.5807	79.99185	L	RESF		0
11035443	Pillutla Reserved Forest	16.54843	79.9494	L	RESF		0
11035444	Venkatayapalem Extension Eleven Reserved Forest	16.55872	79.97895	L	RESF		0
11035445	Konanki Extension Two Reserved Forest	16.50498	79.94672	L	RESF		0
11035446	Tella Cheruvu	16.65127	79.91978	H	RSVI		0
11035447	Nendra Vagu	16.69091	79.81585	H	STM		0
11035448	Barenadi Vagu	16.68063	79.80986	H	STM		0
11035449	Ralla Vagu	16.64854	79.89272	H	STM		0
11035450	Mamdimatta Vagu	16.70804	79.84907	H	STM		0
11035451	Gundla Kalva	16.72887	80.03455	H	STMI		0
11035452	Elga Vagu	16.67308	79.891	H	STMI		0
11035453	Gadidela Vagu	16.63194	79.94879	H	STMI		0
11035455	Chityala	16.69144	79.99681	S	TMPL	751	0
11035456	Buggamalleswaraswami	16.60841	79.92961	S	TMPL	751	0
11035457	Kachalboru	16.51277	79.97673	S	TRIG	751	0
11036793	Narasimhalu Gutta State Forest	17.96749	78.26099	L	RESF		0
11036937	Shahidnagar Kalan	17.85706	78.40231	L	LCTY		0
11036966	Atraf-i-Balda	17.98387	78.44509	L	LCTY		0
11036967	Nain Jalalpur State Forest	17.92634	78.28788	L	RESF		0
11036968	Manewar Jalalpur State Forest	17.87002	78.26711	L	RESF		0
11036969	Yeldurti State Forest	17.86883	78.37205	L	RESF		0
11036970	Waddiaram State Forest	17.95859	78.44514	L	RESF		0
11036971	Ennelli State Forest	17.78086	78.45045	L	RESF		0
11036972	Datarpalli State Forest	17.88674	78.49493	L	RESF		0
11037245	Godgupalli State Forest	17.95247	78.55868	L	RESF		0
11037246	Indurparial State Forest	17.90649	78.55373	L	RESF		0
11037247	Minajipet State Forest	17.77565	78.5266	L	RESF		0
11037248	Komatbanda State Forest	17.82496	78.64706	L	RESF		0
11037574	Malik Baodi	17.81559	78.65479	L	LCTY		0
11037647	Atraf-i-balda	17.71399	78.6149	L	AREA		0
11037650	Palligutta	17.6718	78.528	H	RSVI		0
11037660	Medak	17.65689	78.59249	L	LCTY		0
11037670	Shahmirpet	17.60693	78.55905	H	RSVI		0
11037674	Nalgonda	17.63968	78.64557	L	AREA		0
11038431	Bhongir State Forest	17.66962	78.77226	L	RESF		0
11038432	Bhongir State Forest	17.68389	78.7627	L	RESF		0
11038440	Atraf-I-Balda	17.66221	78.82388	A	ADMDH		0
11038499	Kapra Cheru	17.49584	78.55352	H	RSV		0
11038532	Md Akbar Ali Sahib Bagh	17.3829	78.52025	V	OCH		0
11038537	Musram Bagh	17.36232	78.50812	V	OCH		0
11038548	Khurshid Bagh	17.42831	78.54053	V	OCH		0
11038549	Upal Cheru	17.42096	78.55484	H	RSV		0
11038563	Majral Cheruvu	17.3242	78.52228	H	RSV		0
11038637	Medak	17.39416	78.63276	L	LCTY		0
11038640	Machaia Vagu	17.49889	78.63377	H	STM		0
11038641	Watli Vagu	17.49899	78.63437	H	STM		0
11039067	Gurannapet State Forest	17.88383	78.83419	L	RESF		0
11039068	Daulapur State Forest	17.76282	78.85676	L	RESF		0
11039069	Singawaram State Forest	17.79411	78.87244	L	RESF		0
11039070	Nagpur State Forest	17.83903	78.8968	L	RESF		0
11039071	Kundapak State Forest	17.94225	78.8249	L	RESF		0
11039072	Wemal State Forest	17.97406	78.77464	L	RESF		0
11039216	Atraf-I-Balda	17.39503	78.94891	A	ADMDH		0
11040420	Virapuram	16.00665	78.29015	P	PPLQ	755	0
11040421	Vellala	16.00706	78.31969	P	PPLQ	755	0
11040422	Kapileswaram	16.00426	78.35473	P	PPLQ	755	0
11040423	Guvalakunta Block A Reserved Forest	16.02272	78.351	L	RESF		0
11040424	Sangameswaram	16.02119	78.33166	P	PPLQ	755	0
11040425	Kandala Bodu	16.03445	78.36342	T	MT	755	0
11040426	Mallayya Gudi	16.03166	78.39396	S	TMPL	755	0
11040427	Marugutti	16.05836	78.38433	P	PPL	755	0
11040428	Sudda Bhavi	16.02844	78.44466	H	WLL		0
11040429	Chintala Dhadi	16.01012	78.43855	S	TRIG	755	0
11040430	Guvvalatunta Block B Reserved Forest	16.00217	78.45685	L	RESF		0
11040431	Thova Kunta	16.01076	78.45242	T	DPR		0
11040432	Lotu Vagu	16.04249	78.44254	H	STM		0
11040433	Peddayerra Kuruva	16.01574	78.47208	S	TRIG	755	0
11040434	Mirapakayala Penta	16.0295	78.48246	S	CMP	755	0
11040435	Budithigundala Penta	16.03931	78.48016	S	CMP	755	0
11040436	Ragimanu Penta	16.04235	78.47311	S	CMP	755	0
11040437	Pedda Gundam	16.04092	78.43753	L	LCTY	755	0
11040438	Gurgula Dinne	16.04286	78.44334	L	LCTY	755	0
11040439	Ankalamma Konda	16.06622	78.45699	T	MT	755	0
11040440	Virabhadradurgam	16.06719	78.43626	P	PPLQ	755	0
11040441	Nandikotkur Reserved Forest	16.03222	78.43268	L	RESF		0
11040444	Boggulanerapu Bodu	16.03156	78.50517	T	MT	755	0
11040445	Jillela Bodu	16.03325	78.639	T	MT	755	0
11040446	Kukkadu Bodu	16.04389	78.65214	T	MT	755	0
11040447	Gumpu Konda	16.01493	78.50024	T	MT	755	0
11040448	Enneddula Konda	16.05172	78.5847	T	MT	755	0
11040449	Irla Konda	16.04873	78.61663	T	MT	755	0
11040450	Sivuni Konda	16.02755	78.67426	T	MT	755	0
11040451	Mallavani Penta	16.00848	78.51385	S	CMP	755	0
11040452	Pothula Penta	16.01134	78.52155	S	CMP	755	0
11040453	Enneddula Penta	16.04383	78.5643	S	CMP	755	0
11040454	Goda Penta	16.01374	78.63025	S	CMP	755	0
11040455	Nidemamidu Penta	16.02494	78.63195	S	CMP	755	0
11040456	Maddigunta Penta	16.02091	78.70763	S	CMP	755	0
11040457	Dayyala Penta	16.02469	78.69235	S	CMP	755	0
11040458	Sivuni Penta	16.0277	78.68407	S	CMP	755	0
11040478	Regulapaya Penta	16.03372	78.6763	S	CMP	755	0
11040479	Kukkadubodu Penta	16.04455	78.64963	S	CMP	755	0
11040480	Mogili Penta	16.06894	78.63512	S	CMP	755	0
11040481	Peddapaya Vagu	16.04298	78.57024	H	STM		0
11040482	Bandlapaya Vagu	16.03564	78.57586	H	STM		0
11040483	Belusubanda Kalava	16.04187	78.55795	H	STM		0
11040484	Gorre Gundam	16.03356	78.55404	L	LCTY	755	0
11040485	Chitrala Banda	16.00953	78.62091	P	PPL	755	0
11048910	SRI AMMA BHAGVAN ladies HOSTEL	17.73415	83.31131	S	HTL	544	40
11068806	Pasarla Banda	16.15003	78.96052	T	MT	549	0
11068828	Palukarayi Bodu	16.00619	78.81561	T	MT	755	0
11068829	Kanithi Bodu	16.04021	78.81247	T	MT	755	0
11068831	Andugula Bodu	16.1345	78.97714	T	MT	549	0
11068832	Chintarevu Bodu	16.21739	78.97984	T	MT	549	0
11068833	Puli Cheruvu	16.00132	78.91644	H	RSVT		0
11068834	Bhimunikollam Gudi	16.03246	78.88117	S	TMPL	755	0
11068835	Mallikadevamma Gudi	16.09471	78.86608	S	TMPL	755	0
11068841	Nula Kalava	16.18633	78.77994	H	STM		0
11068842	Varrapati Kalava	16.13733	78.92065	H	STM		0
11068843	Gajjela Konda	16.0111	78.79082	T	MT	755	0
11068844	Matam Konda	16.01172	78.87254	T	MT	755	0
11068845	Palakala Konda	16.01339	78.85166	T	MT	755	0
11068846	Kappalajavuku Konda	16.03327	78.83574	T	MT	755	0
11068847	Budidamallaiya Konda	16.04801	78.87702	T	MT	755	0
11068848	Sikharam Konda	16.04581	78.91496	T	MT	755	0
11068849	Jangammiddelu Konda	16.00313	78.995	T	MT	549	0
11068850	Balasula Konda	16.04943	78.98415	T	MT	549	0
11068851	Nirukalava Kunta	16.0578	78.86598	T	DPR		0
11068852	Rajugani Kunta	16.06571	78.85053	T	DPR		0
11068853	Murari Kuruva	16.19747	78.96164	T	MT	549	0
11068866	Gajjelakonda Penta	16.00345	78.80732	S	CMP	755	0
11068867	Kanagudu Penta	16.00452	78.83846	S	CMP	755	0
11068868	Avvasari Penta	16.02855	78.89347	S	CMP	755	0
11068869	Yelagalkunta Penta	16.03937	78.85031	S	CMP	755	0
11068883	Kuntalapadugu Penta	16.17119	78.96615	S	CMP	549	0
11068884	Basavadevuni Penta	16.15983	78.96282	S	CMP	549	0
11068885	Kuchinabanda Penta	16.15745	78.94431	S	CMP	549	0
11068887	Chinnagangavaram Penta	16.12812	78.97088	S	CMP	549	0
11068888	Are Penta	16.05822	78.95117	S	CMP	549	0
11068889	Chinnarutla Penta	16.04161	78.96001	S	CMP	549	0
11068890	Chinnangulabanda Penta	16.01347	78.93502	S	CMP	549	0
11068891	Jangammiddelu Penta	16.00626	78.98057	S	CMP	549	0
11068892	Peddarutla Penta	16.03132	78.97751	S	CMP	549	0
11068893	Jarripothulabanda Penta	16.07306	78.98651	S	CMP	549	0
11068894	Modugamani Penta	16.07909	78.98078	S	CMP	549	0
11068895	Yalagalagunta Penta	16.07352	78.96699	S	CMP	549	0
11068896	Peddagangavaram Penta	16.12003	78.99072	S	CMP	549	0
11068897	Bodivani Penta	16.18388	78.97846	S	CMP	549	0
11068898	Sukkalagundam Penta	16.03222	78.81502	S	CMP	755	0
11068899	Palikaraya Pente	16.00419	78.8198	S	CMP	755	0
11068902	Kaklet Vagu	16.15461	78.8196	H	STM		0
11068903	Gurugattu Vagu	16.14558	78.78979	H	STM		0
11068904	Cheruvukinda Vagu	16.14651	78.76328	H	STM		0
11068905	Bugga Vagu	16.1511	78.83881	H	STM		0
11068906	Chinnagundal Vagu	16.10811	78.83462	H	STM		0
11068907	Gangulet Vagu	16.06174	78.82437	H	STM		0
11068908	Kampa Vagu	16.04339	78.79959	H	STM		0
11068909	Kolamu Vagu	16.0607	78.83105	H	STM		0
11068910	Modgadam Vagu	16.18687	78.90627	H	STM		0
11068911	Moti Vagu	16.2032	78.93891	H	STM		0
11068912	Jalpendra Vagu	16.09835	78.91125	H	STM		0
11068913	Nekkanti Vagu	16.11519	78.92062	H	STM		0
11068914	Karakali Vagu	16.09681	78.91036	H	STM		0
11068915	Ippagundam Vagu	16.0338	78.88288	H	STM		0
11068916	Peddarutlapenta Vagu	16.07305	78.95773	H	STM		0
11068917	Srisailam Enclosure	16.1037	78.86114	S	CMP	755	0
11068918	Markapur Reserved Forest	16.11755	78.9672	L	RESF		0
11068919	Amrabad State Forest	16.15975	78.81892	L	RESF		0
11068931	Modugula Matam	16.01874	78.88006	S	CMP	755	0
11068932	Hatikesvaramu Penta	16.05393	78.88876	P	PPL	755	0
11068933	Mogaluti Sela	16.08311	78.88717	H	STM		0
11068934	Patala Ganga	16.08641	78.88329	S	TMPL	755	0
11068935	Middela Gudi	16.12946	78.85679	P	PPL	755	0
11068936	Gaddi Parvatam	16.13573	78.84811	S	TRIG	755	0
11068937	Dongadevi Volam	16.15959	78.85016	S	CMP	552	0
11068939	Pathapaduru	16.176	78.95915	P	PPLQ	549	0
11068940	Igadthigundam	16.15377	78.91024	L	LCTY		0
11068942	Kamakshiamma Devalam	16.08853	78.97574	S	TMPL	549	0
11068943	Vaddegudisela Penta	16.05537	78.89879	P	PPL	755	0
11068944	Ankalamma	16.07626	78.96812	S	TMPL	549	0
11068945	Mallagundam	16.17962	78.99438	S	CMP	549	0
11068946	Nilganga	16.06097	78.83388	L	LCTY	755	0
11068947	Kailasadvaramu	16.04017	78.88472	P	PPL	755	0
11101753	Krishnapatnam Port	14.25635	80.11629	L	PRT	550	0
11184112	Ainavillilanka	16.67706	82.02015	P	PPL	747	0
11184114	Akkurthi	13.79691	79.66787	P	PPL	752	0
11184123	Ambajipeta	16.59457	81.90642	P	PPL	747	0
11184130	Anaparthy	16.93407	81.95522	P	PPL	545	0
11184425	Sodam	13.54624	78.90754	P	PPL	554	0
11184429	Singanapalem	15.74083	79.79898	P	PPL	549	0
11184446	Saripalli	18.1312	83.48296	P	PPL	543	0
11184450	Sanapallilanka	16.65596	82.05418	P	PPL	747	0
11184490	Puthalapattu	13.38393	79.08208	P	PPL	554	0
11184572	Pidimgoyya	17.00671	81.82969	P	PPL	545	0
11184578	Peravali	16.13899	80.71741	P	PPL	750	0
11184580	Penumantra	16.64342	81.65164	P	PPL	546	0
11184599	Pandurangapuram	15.43857	78.43328	P	PPL	755	0
11184601	Pamuluru	14.40321	78.42457	P	PPL	551	0
11184602	Pamulapadu	15.83936	78.48968	P	PPL	755	0
11184606	Paladugu	16.39343	80.26328	P	PPL	548	0
11184607	Palacherla	17.0752	81.83913	P	PPL	545	0
11184617	Nindra	13.36055	79.70057	P	PPL	554	0
11184650	Nimmanapalle	13.56981	78.66898	P	PPL	753	0
11184664	Narendrapuram	17.09604	81.88089	P	PPL	545	0
11184684	Muralinagar	17.74672	83.26208	P	PPL	544	0
11184815	Chapirevula	15.45417	78.43479	P	PPL	755	0
11184819	Cherlopalle	13.61366	79.36523	P	PPL	752	6143
11184820	Chevitikallu	16.61785	80.36044	P	PPL	749	0
11184824	Chintalacheruvu	15.95794	79.6168	P	PPL	751	0
11184830	Chittapuram	16.22443	79.82447	P	PPL	751	0
11184839	Chowtapalli	16.41529	81.04434	P	PPL	547	0
11184891	Mulakalacheruvu	13.80132	78.26257	P	PPL	753	0
11185175	Durgada	17.21422	82.34399	P	PPL	746	0
11185176	Duvvada	17.70003	83.15354	P	PPL	544	0
11185181	Ekambarakuppam	13.31511	79.56831	P	PPL	554	0
11185354	Gandikota	14.81583	78.28626	P	PPL	551	0
11185355	Gandipalem	14.99872	79.3085	P	PPL	550	0
11185357	Gangadhara Nellore	13.23308	79.18156	P	PPL	554	0
11185495	I.Polavaram	16.65886	82.18752	P	PPL	747	0
11185517	Kamalakur	14.6403	79.08337	P	PPL	551	0
11185605	Katrenikona	16.58255	82.15284	P	PPL	747	0
11185659	Kondukuduru	16.66077	82.07637	P	PPL	747	0
11185793	Madhurapudi	17.10727	81.82785	P	PPL	545	0
11185794	Madhurawada	17.82254	83.36391	P	PPL	544	0
11185797	Mahendrawada	16.90967	81.98547	P	PPL	545	0
11185813	Malikipuram	16.40129	81.80523	P	PPL	747	0
11186040	Yadamari	13.1592	79.03985	P	PPL	554	0
11186062	Vemagiri	16.93069	81.80596	P	PPL	545	0
11186066	Veligandla	15.34171	79.34455	P	PPL	549	0
11186273	Vakkalagadda	16.14285	80.91722	P	PPL	547	0
11186376	Diguvamasapalle	13.20313	79.15958	P	PPL	554	0
11186377	Doravarisatram	13.81263	79.94794	P	PPL	752	0
11189031	Jonnada	16.79638	81.86239	P	PPL	747	0
11189052	Kambhamvaripalle	13.78931	78.88145	P	PPL	753	0
11189054	Kancharapalem	17.73363	83.27169	P	PPL	544	0
11189129	Maharanipeta	17.71062	83.31259	P	PPL	544	0
11189138	Mallavolu	16.17044	81.04962	P	PPL	547	0
11203606	Nangamangalam	13.05033	79.17074	P	PPL	554	0
11203609	Narrawada	14.90675	79.42223	P	PPL	550	0
11203789	Sri Sai Venkayya Nilayam	15.82971	80.37729	S	HSE	750	5
11205148	Beerakuppam	13.46122	79.83087	P	PPL	752	0
11205152	Lemalle	16.49163	80.38997	P	PPL	751	0
11205153	Mothadaka	16.47102	80.40276	P	PPL	548	0
11205154	Vedurukuppam	13.45114	79.32017	P	PPL	554	0
11205254	Srirangarajapuram	13.30476	79.35571	P	PPL	554	0
11237695	Adikavi Nannaya University	17.06546	81.87242	S	UNIV	545	0
11237710	Andhra University	17.72886	83.32006	S	UNIV	544	0
11248579	Padu Adalli	19.23709	78.2596	P	PPLQ		0
11248580	Pochamma Gudi	19.23765	78.26198	S	TMPL		0
11248581	Nagapur	19.2312	78.27475	P	PPL		0
11248582	Adalli	19.22149	78.25632	P	PPL		0
11248583	Dastagirsahib Bogda	19.22979	78.28463	T	HLL		0
11248584	Jambgandi	19.25042	78.28442	P	PPL		0
11248585	Kayadkhandi Gutta	19.24212	78.31063	T	MT		0
11248586	Killa Gutta	19.24044	78.36431	T	HLL		0
11248587	Dhobiguda	19.23356	78.37392	P	PPL		0
11248588	Bandam	19.23933	78.39786	P	PPL		0
11248589	Koratkal Buzurg	19.229	78.41411	P	PPL		0
11248590	Koratkal Khurd	19.21919	78.41979	P	PPL		0
11248591	Borgaon	19.24472	78.46216	P	PPL		0
11248592	Vastapur	19.20546	78.48071	P	PPL		0
11248593	Hanuman Pahad	19.1979	78.48243	T	HLL		0
11248594	Arepalli	19.1998	78.44894	P	PPL		0
11248595	Lingetla	19.1955	78.41548	P	PPL		0
11248596	Gauliguda	19.20869	78.39288	P	PPL		0
11248597	Perpulai Gutta	19.2065	78.33614	T	HLL		0
11248598	Motku Cheluma	19.19963	78.31864	H	SPNG		0
11248599	Kola Gutta	19.21955	78.30752	T	MT		0
11248600	Shikari Gutta	19.2017	78.30946	T	HLL		0
11248601	Marimadka Bogda	19.191	78.31759	T	HLL		0
11248602	Sarangapur	19.20868	78.25438	P	PPL		0
11248603	Yakarpalli	19.18951	78.25697	P	PPL		0
11248604	Jauli Nala	19.16328	78.30593	H	STMI		0
11248605	Gurchelam	19.16541	78.25307	P	PPL		0
11248606	Borgaon	19.15909	78.27996	P	PPL		0
11248607	Dhani	19.16916	78.30748	P	PPL		0
11248608	Gopalpet	19.17101	78.33115	P	PPL		0
11248609	Ranapur	19.16953	78.3554	P	PPL		0
11248610	Sheikhsahib Dargah	19.1938	78.36093	T	PASS		0
11248611	Dangapur	19.15933	78.34688	P	PPL		0
